Airport_ID,Name,Country,Degree,DegreeCentrality,Betweenness,Closeness,Eigenvector
4308,Dunhuang Airport,China,4,0.0012550988390335738,0.0,0.24879000780640126,0.0007780949328367687
5763,Portsmouth International at Pease Airport,United States,1,0.00031377470975839345,0.0,0.23193362928462266,0.00011350063637395797
3414,Point Lay LRRS Airport,United States,1,0.00031377470975839345,0.0,0.18893763338866493,1.6058687077865508e-06
5539,Eastmain River Airport,Canada,2,0.0006275494195167869,2.616430672498845e-07,0.1729902838842751,4.000021268792769e-07
3372,Guilin Liangjiang International Airport,China,41,0.012864763100094132,5.230806709179263e-05,0.29561265188758,0.01194023301540032
2935,Chita-Kadala Airport,Russia,9,0.002823972387825541,1.6358429193218812e-05,0.2758590842205488,0.0031361306842140444
3258,Kaimana Airport,Indonesia,3,0.0009413241292751803,3.139716806998614e-07,0.19630428087465351,5.152764890357953e-06
1320,Metz-Nancy-Lorraine Airport,France,5,0.0015688735487919673,1.3954296919993841e-08,0.26090871878837496,0.00442071591441926
2469,Resistencia International Airport,Argentina,1,0.00031377470975839345,0.0,0.2130774888012302,2.4730941238910718e-05
166,Saskatoon John G. Diefenbaker International Airport,Canada,9,0.002823972387825541,0.0,0.2997836515849873,0.006016880143377444
1746,Košice Airport,Slovakia,4,0.0012550988390335738,1.4203489926432348e-07,0.2702450606291868,0.0040016943179225165
2649,Diego Aracena Airport,Chile,5,0.0015688735487919673,2.2929845740390603e-05,0.2523756731073804,0.00032910183671780815
4012,Naples Municipal Airport,United States,1,0.00031377470975839345,0.0,0.2657605070046698,0.0009360061270142374
4088,Mc Clellan-Palomar Airport,United States,1,0.00031377470975839345,0.0,0.2847060925495801,0.0010828365255936227
2996,Aurangabad Airport,India,2,0.0006275494195167869,0.0,0.266271200601554,0.0012807216042317298
6267,Flinders Island Airport,Australia,2,0.0006275494195167869,0.0006279433613997228,0.20684060228452752,8.850382597568397e-06
1980,Kaukura Airport,French Polynesia,2,0.0006275494195167869,0.0,0.23047439976858547,3.696235337909179e-05
3745,Syracuse Hancock International Airport,United States,16,0.005020395356134295,3.367180971231541e-05,0.3005186232909005,0.013926936629096361
3287,Sultan Thaha Airport,Indonesia,2,0.0006275494195167869,0.0,0.2437103311156993,0.00026517488724055584
3738,Brownsville South Padre Island International Airport,United States,2,0.0006275494195167869,0.0,0.28111493340389876,0.0018464233383108555
2522,Santa Maria Airport,Brazil,8,0.0025101976780671476,6.734501223094624e-06,0.2656940391829929,0.0014900248088789148
1879,Golfito Airport,Costa Rica,2,0.0006275494195167869,0.0,0.24481487171608543,0.0002774873009511123
1208,Zagreb Airport,Croatia,28,0.008785691873235017,0.00044016079170463614,0.31433080185422624,0.03292256150534761
6124,Beslan Airport,Russia,1,0.00031377470975839345,0.0,0.260120796604636,0.0010877607591868968
739,Borlange Airport,Sweden,2,0.0006275494195167869,1.5142146912721866e-05,0.24038316488158093,0.0005715859442292209
3266,Miri Airport,Malaysia,20,0.006275494195167869,0.002751484331682773,0.27540615278257863,0.0018708057969080837
5416,Suavanao Airport,Solomon Islands,3,0.0009413241292751803,0.0,0.20241346459193393,3.963048577658841e-06
5787,Syros Airport,Greece,1,0.00031377470975839345,0.0,0.25520499679692504,0.0012408663223818276
2262,Taitung Airport,Taiwan,1,0.00031377470975839345,0.0,0.2170685192753031,5.316003748196864e-05
220,Rabah Bitat Airport,Algeria,7,0.0021964229683087543,1.4991169336957466e-06,0.30032039200904637,0.00783927336225552
4024,Mundo Maya International Airport,Guatemala,2,0.0006275494195167869,0.0,0.24131142575906717,0.0003163262395881658
6725,Noatak Airport,United States,2,0.0006275494195167869,0.0,0.18900486300557467,1.4691571766786675e-06
2781,Cap FAP David Abenzur Rengifo International Airport,Peru,3,0.0009413241292751803,0.0,0.25303691941246526,0.00034634050205880864
6790,Hamadan Airport,Iran,1,0.00031377470975839345,0.0,0.2307915127815193,0.00012412594952134734
6160,Bugulma Airport,Russia,3,0.0009413241292751803,0.0,0.2650091468484949,0.0020772858903558566
243,Ain el Beida Airport,Algeria,6,0.0018826482585503606,0.0002495678612288794,0.25221589110478,0.0009466235952236983
3387,Ningbo Lishe International Airport,China,38,0.011923438970818951,9.672144535135e-05,0.29629973968017853,0.010885623831385664
3840,Rick Husband Amarillo International Airport,United States,6,0.0018826482585503606,4.523964550996888e-07,0.28799927706488343,0.003795760187520169
3182,Trang Airport,Thailand,1,0.00031377470975839345,0.0,0.22349228611500702,0.00010203528794772578
880,Maun Airport,Botswana,6,0.0018826482585503606,1.8315014707491913e-06,0.26228293967574684,0.0006864687827814233
6391,Nanping Wuyishan Airport,China,9,0.002823972387825541,3.9246460087482675e-08,0.288520731486511,0.003872311410421923
6249,Bathurst Airport,Australia,2,0.0006275494195167869,0.0,0.25900040633888666,0.0002705904005882955
6366,Xining Caojiabu Airport,China,19,0.0059617194854094755,0.0003915097141315259,0.28544558889386473,0.004761761008392565
3382,Kunming Changshui International Airport,China,94,0.029494822717288986,0.003194547772369991,0.3108964979026436,0.017963365645252916
3493,Lafayette Regional Airport,United States,3,0.0009413241292751803,0.0,0.285573476702509,0.0030098358082729275
491,Liverpool John Lennon Airport,United Kingdom,48,0.015061186068402885,0.00026445926369165156,0.3075364276753836,0.03622686493854548
4,Nadzab Airport,Papua New Guinea,9,0.002823972387825541,5.0235468911977816e-06,0.22888537776501006,5.8101599038865677e-05
1273,Toulouse-Blagnac Airport,France,47,0.014747411358644493,0.002927669187151196,0.3210112812248187,0.050794134604874
746,Visby Airport,Sweden,4,0.0012550988390335738,3.934242334352527e-06,0.26520762253474245,0.0017414014219744361
2476,Martin Miguel De Guemes International Airport,Argentina,4,0.0012550988390335738,2.093144537999076e-07,0.2152505740915845,7.034579255407034e-05
4196,Kastelorizo Airport,Greece,1,0.00031377470975839345,0.0,0.23888763960722584,0.000638126685574326
6414,Yanji Chaoyangchuan Airport,China,6,0.0018826482585503606,0.0,0.28691033489377027,0.0034954221294922275
1243,Santiago de Compostela Airport,Spain,22,0.006903043614684656,2.18420002424009e-05,0.3038421203165221,0.0246939854077566
7188,White Mountain Airport,United States,2,0.0006275494195167869,0.0,0.1890384957589418,1.4911917452410184e-06
4041,Fort Wayne International Airport,United States,10,0.0031377470975839346,3.604610032186132e-05,0.29389524160826264,0.005240128573961189
1534,Cuneo International Airport,Italy,5,0.0015688735487919673,2.6380431996628174e-06,0.25816119886593764,0.002699634568985763
1956,San Salvador Airport,Bahamas,4,0.0012550988390335738,5.393838472292043e-06,0.2704285108188375,0.0019488060914292329
2028,Palmerston North Airport,New Zealand,5,0.0015688735487919673,0.0,0.24663364804209875,0.00019177549363088583
985,Pemba Airport,Mozambique,6,0.0018826482585503606,1.9641382926406106e-06,0.265273847178292,0.0011027695068860138
7066,Chadron Municipal Airport,United States,2,0.0006275494195167869,0.0,0.26073795303935204,0.000711227257732175
7073,San Luis Valley Regional Bergman Field,United States,2,0.0006275494195167869,0.0,0.2607592865324824,0.0007113412284076614
2621,Deputado Luiz Eduardo Magalhães International Airport,Brazil,30,0.009413241292751803,0.004840437874768843,0.31138251099169517,0.008308811577043097
439,Kuopio Airport,Finland,1,0.00031377470975839345,0.0,0.2606100253495789,0.001101451700059535
5757,Southwest Oregon Regional Airport,United States,2,0.0006275494195167869,0.0,0.27424490147147407,0.0012414873446230845
5584,Røst Airport,Norway,2,0.0006275494195167869,0.0,0.20346016343207354,3.2422301465468395e-05
6379,Ganzhou Airport,China,10,0.0031377470975839346,7.502762559480095e-08,0.28672964462438144,0.0035377140175677953
1762,Las Américas International Airport,Dominican Republic,30,0.009413241292751803,0.00030793328757061476,0.3199477964059833,0.02059912607254419
5969,Wrangell Airport,United States,2,0.0006275494195167869,6.279433613997228e-07,0.21157803890327292,9.820640601592874e-06
2117,Sanandaj Airport,Iran,1,0.00031377470975839345,0.0,0.20935426657032122,2.346736367702593e-05
666,Stavanger Airport Sola,Norway,37,0.011609664261060557,0.0005180810322727546,0.31223670030371314,0.031511194698926076
4158,Dong Tac Airport,Vietnam,2,0.0006275494195167869,0.0,0.253117306012231,0.0006009918301380155
1814,Valle del Fuerte International Airport,Mexico,5,0.0015688735487919673,8.970619448567467e-08,0.2642182059359974,0.0009234577900996869
953,Menongue Airport,Angola,3,0.0009413241292751803,0.0,0.24958884799122877,0.0003187808109107703
7208,Koyukuk Airport,United States,4,0.0012550988390335738,0.0002347566256592864,0.21336279038628908,1.1167057552156849e-05
3898,Adi Sutjipto International Airport,Indonesia,13,0.004079071226859115,1.718552836434796e-05,0.2684241556472669,0.0018855498507437157
1173,Juba International Airport,South Sudan,8,0.0025101976780671476,4.598505979733474e-06,0.2914228237015362,0.0037445942565223953
3712,Jacksonville International Airport,United States,26,0.00815814245371823,1.8696825190821444e-05,0.30986874088478367,0.019227128531321053
1455,Kefallinia Airport,Greece,7,0.0021964229683087543,7.085676427930835e-07,0.2949287432907644,0.007332559392263126
4341,Liberal Mid-America Regional Airport,United States,2,0.0006275494195167869,0.0,0.26073795303935204,0.000711227257732175
2570,Usiminas Airport,Brazil,3,0.0009413241292751803,8.015766013032451e-07,0.2649871123305895,0.0007686712345777309
1539,Treviso-Sant'Angelo Airport,Italy,38,0.011923438970818951,6.351714049545587e-05,0.2865491818018342,0.025636793659491133
3903,Hang Nadim International Airport,Indonesia,17,0.005334170065892689,0.0003461075264299229,0.24604338763220876,0.0006504005973912006
520,Isle of Man Airport,Isle of Man,10,0.0031377470975839346,0.00031569331278823046,0.27507336440531677,0.007876146811656451
8428,Beloyarskiy Airport,Russia,4,0.0012550988390335738,3.5323929546692627e-06,0.261873459326212,0.0010037764384676269
2901,Tobago-Crown Point Airport,Trinidad and Tobago,5,0.0015688735487919673,4.805373393549899e-07,0.29958638841887575,0.0044003817414762
1469,Mytilene International Airport,Greece,9,0.002823972387825541,1.6136650668134616e-05,0.29365152492398416,0.009696760438355354
1213,Almería International Airport,Spain,15,0.0047066206463759015,3.029423969712011e-05,0.30088746223564955,0.018051060632280014
930,Fascene Airport,Madagascar,4,0.0012550988390335738,0.0,0.2371985710032748,0.00020837623905305833
4046,General Wayne A. Downing Peoria International Airport,United States,10,0.0031377470975839346,3.632206109839212e-05,0.2950106451911506,0.0063834674844893005
11229,Beni Airport,Congo (Kinshasa),2,0.0006275494195167869,0.0,0.15978942090749562,2.7113799033521977e-08
8381,Majeed Bin Abdulaziz Airport,Saudi Arabia,2,0.0006275494195167869,0.0,0.25639581657280774,0.0007984482520220959
73,Halifax / Stanfield International Airport,Canada,33,0.010354565422026984,0.004712647364894112,0.31620200416708005,0.016028480918333452
11436,Tarko-Sale Airport,Russia,1,0.00031377470975839345,0.0,0.20846415489272632,2.8778599508223837e-05
2864,San Tomé Airport,Venezuela,1,0.00031377470975839345,0.0,0.24684377662458368,0.0003121765336697026
519,Hawarden Airport,United Kingdom,2,0.0006275494195167869,0.0,0.24526704632907495,0.0016062087627186257
3459,Dane County Regional Truax Field,United States,11,0.003451521807342328,5.508275099997568e-08,0.29829651815799324,0.008693092668539425
3645,Detroit Metropolitan Wayne County Airport,United States,135,0.04235958581738312,0.010579154874223999,0.36154282473057286,0.055872264926691693
3708,San Angelo Regional Mathis Field,United States,1,0.00031377470975839345,0.0,0.27365619096685556,0.00090893436545025
625,Vagar Airport,Faroe Islands,4,0.0012550988390335738,0.0,0.2705662619916801,0.003140662714166936
6103,Zaporizhzhia International Airport,Ukraine,2,0.0006275494195167869,0.0,0.25900040633888666,0.0007629747804743062
3125,Tribhuvan International Airport,Nepal,31,0.009727016002510197,0.004866918398233498,0.3137737520921532,0.013571710131689584
3061,Lok Nayak Jayaprakash Airport,India,5,0.0015688735487919673,9.811615021870669e-08,0.2669402797554234,0.0014973634198820497
943,Toliara Airport,Madagascar,3,0.0009413241292751803,0.0,0.23658228787766314,9.424204778993982e-05
